yr,holiday,workingday,temp,hum,windspeed,leaflets,price reduction,cnt,weathersit_2,weathersit_3,season_sin,season_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos
0,0,1,20.8667,41.90123925703209,0.264925,681,0,2927,False,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,0,0,15.9667,0.0,0.507463,623,0,1635,False,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
0,0,0,11.4087,28.028774520987586,0.223235,628,0,1812,False,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
0,1,0,12.1333,53.1598314008843,0.307846,802,0,1107,True,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
0,0,1,8.8696,29.968276141593687,0.094113,674,1,1917,False,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
0,0,1,11.8261,64.93564097106362,0.250496,759,0,1807,True,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
0,0,1,14.5739,55.28988010191402,0.346539,493,0,1461,True,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,0,0,11.3,44.60968438011021,0.186571,522,0,1969,False,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
0,0,0,13.7391,62.71904948233649,0.125248,736,0,2402,False,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
0,0,1,16.2909,55.28988010191402,0.289686,471,1,1446,True,False,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
0,0,1,10.6667,44.237894524862256,0.216425,971,0,1851,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
0,0,1,7.9333,16.622333137475575,0.225754,759,0,1685,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
0,0,1,10.4667,53.85026185884732,0.203346,932,1,1944,True,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0,0,0,15.0609,96.91058817231574,0.343287,667,0,605,True,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
0,0,1,10.4696,46.31594107952888,0.341352,981,1,1872,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
0,0,1,11.7,29.686597848793564,0.12065,924,0,2133,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
0,0,1,11.8333,74.88054163804213,0.22015,521,1,1891,True,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
0,0,1,12.6609,58.83991878488318,0.2329699999999999,487,1,1977,True,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0,0,0,13.1667,51.832119737491126,0.220775,580,0,2132,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
0,0,0,15.3739,43.268079986438664,0.270604,943,0,2417,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
0,0,1,13.0087,39.38907674522645,0.136926,926,0,2046,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
0,0,1,14.6087,75.0213807844422,0.203117,837,0,2192,True,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
0,0,1,16.6,52.8943400507021,0.209579,649,0,2744,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
0,0,1,21.6,42.99099011831764,0.231017,799,0,3239,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0,0,0,18.9,24.376006107703073,0.368167,1022,1,3117,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
0,0,0,13.3,36.43119975834297,0.207721,870,0,2471,False,False,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
0,0,1,17.2174,70.03389061450478,0.288783,817,0,2077,True,False,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
0,0,1,17.6667,55.65580697007201,0.22575,551,0,2703,False,False,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
0,0,1,13.8783,83.05660459122872,0.234261,516,0,2121,True,False,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
0,0,1,11.4,78.75725066691479,0.2437869999999999,861,0,1865,True,False,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
0,0,1,10.5667,39.13964488142109,0.230725,776,0,2210,False,False,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
0,0,1,10.5739,14.562767737766432,0.212204,870,0,2028,False,False,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
0,0,1,12.1,16.091350437111185,0.226996,829,0,2425,False,False,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
0,0,1,12.0,63.51565098912417,0.258708,699,1,2227,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0,0,0,12.6,59.373323153828224,0.197146,672,0,2252,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
0,0,0,15.1333,37.22780126513065,0.182213,829,0,3249,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
0,0,1,16.5667,57.88629118907751,0.388067,626,0,1795,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
0,0,1,15.6333,36.059409903095016,0.263063,789,0,2808,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,0,1,17.5,52.8943400507021,0.1623119999999999,929,0,3141,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
0,0,1,13.4333,82.63408715202854,0.226992,907,0,1471,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0,0,0,13.7,87.89165709682725,0.1330829999999999,803,0,2455,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
0,0,0,17.0667,85.34253227510666,0.146767,661,0,2895,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
0,0,1,23.8261,67.42932232791178,0.324474,799,0,3348,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
0,0,1,20.1,70.26025289867357,0.274879,813,0,2034,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
0,0,1,16.5,80.4567521855559,0.250617,694,1,2162,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,0,1,18.7,44.92832498282527,0.1107,726,0,3267,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
0,0,0,17.2333,89.2723905565122,0.340808,577,0,795,False,True,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
0,0,0,18.2667,37.174652012597775,0.303496,676,0,3744,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
0,0,1,20.5,45.193816333007476,0.163567,637,0,3429,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
0,0,1,20.2333,60.91337691487071,0.157971,707,0,3204,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
0,0,1,23.8,54.328222762919935,0.241925,750,1,3944,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,0,1,18.3667,27.934074533860663,0.325258,995,0,4189,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
0,0,1,13.4667,69.03871228410507,0.219521,540,1,1683,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0,0,0,23.2667,79.39453187234494,0.192175,697,0,4191,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
0,0,1,24.2667,75.03986193939967,0.185333,757,0,4073,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
0,0,1,24.8,82.52791610320388,0.3122,849,1,3872,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,0,1,24.7,55.28988010191402,0.3209079999999999,763,0,4058,True,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
0,0,1,20.4,34.306886588162115,0.240063,911,1,4595,False,False,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0,0,1,21.9667,55.28988010191402,0.183454,504,0,4401,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0,0,1,24.6667,64.89638444880912,0.342667,666,0,4451,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0,0,1,16.5667,69.99463409225028,0.328996,569,0,2633,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
0,0,1,18.3667,32.660661778294966,0.295392,789,0,4433,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0,0,1,19.1667,55.28988010191402,0.228246,695,0,4608,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0,0,0,20.8,45.03449603164994,0.16045,1014,0,4714,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
0,0,0,21.1333,56.55870698192544,0.0746375,991,0,4333,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
0,0,1,21.3,51.08866748323632,0.176,838,0,4362,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0,0,1,21.3,38.396192627166286,0.115671,473,0,4803,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0,0,1,21.7,56.71802728328298,0.120642,549,0,4182,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
0,0,1,21.4,55.28988010191402,0.189667,983,0,4864,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0,0,0,20.8333,93.62718794569855,0.13495,928,0,3409,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
0,0,0,22.5,86.56394543343409,0.152979,1024,0,4553,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
0,0,1,23.1,76.4737446516175,0.126871,470,0,3958,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0,0,1,22.4667,82.84655670591896,0.277354,537,0,4123,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0,0,1,22.0,55.28988010191402,0.201492,832,0,3855,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
0,0,1,21.2333,81.78433639270798,0.108213,878,0,4575,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0,0,1,21.4667,67.76414987324478,0.125013,528,0,4917,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0,0,0,24.1667,71.58783710582566,0.148008,703,0,4660,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
0,0,1,25.2667,79.28836082352028,0.233842,545,0,4274,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0,0,1,26.4,70.4725949963229,0.207092,829,0,4492,True,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0,0,1,26.4333,64.79021339998445,0.1542329999999999,702,0,4978,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
0,0,1,28.3333,62.40040887962141,0.199642,720,0,4677,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0,0,1,27.2667,59.373323153828224,0.240679,789,0,4679,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0,0,0,26.2333,69.03871228410507,0.230092,712,0,4758,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
0,0,0,26.7,55.28988010191402,0.213938,667,1,4788,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
0,1,0,29.3333,63.35633068776663,0.131225,483,0,4098,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0,0,1,31.0,57.19598818735558,0.111329,843,0,3982,False,False,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0,0,1,30.5667,62.34725962708853,0.207092,694,0,3974,True,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
0,0,1,28.6,14.92295907507555,0.2922869999999999,740,1,4968,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0,0,1,24.8,21.18960008055235,0.253121,991,0,5312,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,0,0,25.9333,59.214002852470685,0.138692,495,0,4906,True,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,0,1,27.1333,52.52255019545416,0.121896,912,0,4548,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,0,1,28.3,52.257058845271956,0.187808,464,1,4833,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,0,1,32.3333,48.48639340898286,0.149883,906,0,3915,True,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0,0,1,30.2,53.1598314008843,0.1405539999999999,840,0,4586,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,0,0,29.0,59.47949420265289,0.15485,841,0,4966,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,0,0,27.7,71.37549500817633,0.163567,495,0,4460,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,0,1,25.4,39.086495628888215,0.30535,706,0,5020,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,0,1,24.1667,40.67969864246358,0.269283,858,0,4891,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,0,1,25.0667,36.16570840816077,0.1679119999999999,749,0,5180,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
0,0,1,25.1333,63.78114233930637,0.206471,462,0,3767,True,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0,0,1,25.9667,69.83531379089276,0.143029,659,1,4844,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,0,0,27.8667,61.497636324009065,0.1194079999999999,617,0,5119,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,0,0,27.9667,61.01967541993646,0.102,1019,0,4744,True,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,0,1,25.4,71.16302545428591,0.155475,1018,0,4010,True,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,0,1,27.2333,74.24326043261199,0.171025,474,0,4835,True,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,0,1,29.1333,65.6929859555968,0.238804,925,0,4790,True,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0,0,1,28.9667,49.12367461441302,0.222025,779,0,4991,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,0,0,27.8,37.65261291667039,0.209571,465,0,5202,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,0,0,27.2,41.47630014925126,0.0945333,976,0,5305,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,0,1,27.3,59.95745510672549,0.107588,819,0,4708,True,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,0,1,29.7667,56.87734758464052,0.144283,997,0,4648,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,0,1,28.9,26.55334107417571,0.1026079999999999,795,0,5362,False,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
0,0,0,28.6667,63.03769008505155,0.228858,722,0,4649,True,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
0,1,0,29.0667,57.35530848871312,0.0814791999999999,749,0,6043,True,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
0,0,1,29.8667,51.301137037126736,0.1262579999999999,874,0,4665,False,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
0,0,1,28.8,70.79123559903796,0.149883,780,0,4629,False,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
0,0,1,30.0,55.28988010191402,0.1592,723,0,4592,False,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
0,0,1,28.3667,72.65005741903661,0.225129,1015,0,4040,True,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
0,0,0,29.3333,53.69094155748978,0.1679119999999999,755,0,5336,False,False,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
